timestamp;Ladezustand;Batterie (Laden);Batterie (Entladen);Netzeinspeisung;Netzbezug;Solarproduktion Tracker 1;Solarproduktion Tracker 2;Solarproduktion;Hausverbrauch;Wallbox (ID 1) Gesamtladeleistung;Wallbox (ID 1) Netzbezug;Wallbox (ID 1) Solarladeleistung;Wallbox (ID 0) Gesamtladeleistung;Wallbox (ID 0) Netzbezug;Wallbox (ID 0) Solarladeleistung;Wallbox Gesamtladeleistung;Σ Verbrauch
17.10.2021 09:30;1;31;0;1;3;71;72;143;99;0;0;0;0;0;0;0;99
17.10.2021 09:45;2;76;0;1;1;93;93;186;93;0;0;0;0;0;0;0;93
17.10.2021 10:00;3;126;0;1;0;118;119;237;92;0;0;0;0;0;0;0;92
17.10.2021 10:15;4;143;0;0;1;133;133;266;104;0;0;0;0;0;0;0;104
17.10.2021 10:30;5;69;0;1;1;133;133;266;175;0;0;0;0;0;0;0;175
17.10.2021 10:45;6;7;1;5;15;92;92;184;173;0;0;0;0;0;0;0;173
17.10.2021 11:00;6;41;0;9;9;108;109;217;155;0;0;0;0;0;0;0;155
17.10.2021 11:15;7;66;0;9;9;119;118;237;149;0;0;0;0;0;0;0;149
17.10.2021 11:30;8;87;0;3;3;136;137;273;165;0;0;0;0;0;0;0;165
17.10.2021 11:45;9;105;0;1;1;152;152;304;175;0;0;0;0;0;0;0;175
17.10.2021 12:00;10;90;0;1;1;166;166;332;215;0;0;0;0;0;0;0;215
17.10.2021 12:15;11;113;0;1;1;168;168;336;199;0;0;0;0;0;0;0;199
17.10.2021 12:30;12;138;0;1;1;180;180;360;195;0;0;0;0;0;0;0;195
17.10.2021 12:45;13;140;0;1;1;170;169;339;174;0;0;0;0;0;0;0;174
17.10.2021 13:00;15;196;0;1;1;198;199;397;176;0;0;0;0;0;0;0;176
17.10.2021 13:15;17;214;0;1;1;212;212;424;185;0;0;0;0;0;0;0;185
17.10.2021 13:30;19;244;0;2;1;270;270;540;261;0;0;0;0;0;0;0;261
17.10.2021 13:45;23;495;0;4;3;358;363;721;187;0;0;0;0;0;0;0;187
17.10.2021 14:00;32;994;0;83;2;766;765;1531;115;258;4;254;0;0;0;258;373
17.10.2021 14:15;40;942;0;62;171;606;604;1210;73;233;179;54;0;0;0;233;306
17.10.2021 14:30;50;1125;0;257;0;770;771;1541;71;0;0;0;0;0;0;0;71
17.10.2021 14:45;60;1125;0;215;1;768;768;1536;108;0;0;0;0;0;0;0;108
17.10.2021 15:00;69;1127;0;178;0;745;744;1489;100;0;0;0;0;0;0;0;100
17.10.2021 15:15;78;1125;0;103;0;708;707;1415;108;0;0;0;0;0;0;0;108
17.10.2021 15:30;85;699;0;8;2;664;662;1326;552;0;0;0;0;0;0;0;552
17.10.2021 15:45;92;951;0;1;1;629;628;1257;234;0;0;0;0;0;0;0;234
17.10.2021 16:00;99;799;0;35;1;554;554;1108;100;114;1;113;0;0;0;114;214
17.10.2021 16:15;100;76;6;40;38;461;461;922;471;339;51;288;0;0;0;339;810
17.10.2021 16:30;100;0;12;17;190;337;337;674;510;318;204;114;0;0;0;318;828
17.10.2021 16:45;100;0;8;35;65;151;133;284;85;222;81;141;0;0;0;222;307
17.10.2021 17:00;100;0;8;63;2;97;50;147;85;0;0;0;0;0;0;0;85
17.10.2021 17:15;100;0;29;0;2;40;26;66;88;0;0;0;0;0;0;0;88
17.10.2021 17:30;99;0;69;0;0;10;8;18;76;0;0;0;0;0;0;0;76
17.10.2021 17:45;99;0;82;1;1;0;0;0;68;0;0;0;0;0;0;0;68
17.10.2021 18:00;97;0;244;1;1;0;0;0;220;0;0;0;0;0;0;0;220
17.10.2021 18:15;92;0;612;0;1;0;0;0;572;0;0;0;0;0;0;0;572
17.10.2021 18:30;86;0;659;1;1;0;0;0;618;0;0;0;0;0;0;0;618
17.10.2021 18:45;81;0;671;1;1;0;0;0;624;0;0;0;0;0;0;0;624
17.10.2021 19:00;75;0;684;0;0;0;0;0;638;0;0;0;0;0;0;0;638
17.10.2021 19:15;68;0;679;0;0;0;0;0;633;0;0;0;0;0;0;0;633
17.10.2021 19:30;62;0;702;1;1;0;0;0;655;0;0;0;0;0;0;0;655
17.10.2021 19:45;55;0;703;0;0;0;0;0;655;0;0;0;0;0;0;0;655
17.10.2021 20:00;51;0;441;1;1;0;0;0;405;0;0;0;0;0;0;0;405
17.10.2021 20:15;49;0;152;1;1;0;0;0;128;0;0;0;0;0;0;0;128
17.10.2021 20:30;48;0;166;1;1;0;0;0;141;0;0;0;0;0;0;0;141
17.10.2021 20:45;46;0;174;1;1;0;0;0;150;0;0;0;0;0;0;0;150
17.10.2021 21:00;44;0;170;1;1;0;0;0;145;0;0;0;0;0;0;0;145
17.10.2021 21:15;43;0;158;1;1;0;0;0;134;0;0;0;0;0;0;0;134
17.10.2021 21:30;41;0;165;1;1;0;0;0;140;0;0;0;0;0;0;0;140
17.10.2021 21:45;39;0;162;1;1;0;0;0;139;0;0;0;0;0;0;0;139
17.10.2021 22:00;38;0;156;1;1;0;0;0;131;0;0;0;0;0;0;0;131
17.10.2021 22:15;36;0;160;1;1;0;0;0;136;0;0;0;0;0;0;0;136
17.10.2021 22:30;35;0;162;1;1;0;0;0;138;0;0;0;0;0;0;0;138
17.10.2021 22:45;33;0;172;1;1;0;0;0;148;0;0;0;0;0;0;0;148
17.10.2021 23:00;31;0;171;1;1;0;0;0;146;0;0;0;0;0;0;0;146
17.10.2021 23:15;30;0;148;1;1;0;0;0;124;0;0;0;0;0;0;0;124
17.10.2021 23:30;28;0;158;2;2;0;0;0;134;0;0;0;0;0;0;0;134
17.10.2021 23:45;27;0;173;1;1;0;0;0;149;0;0;0;0;0;0;0;149
18.10.2021 00:00;25;0;152;1;1;0;0;0;129;0;0;0;0;0;0;0;129
18.10.2021 00:15;24;0;120;0;0;0;0;0;99;0;0;0;0;0;0;0;99
18.10.2021 00:30;23;0;126;1;1;0;0;0;103;0;0;0;0;0;0;0;103
18.10.2021 00:45;22;0;128;0;0;0;0;0;104;0;0;0;0;0;0;0;104
18.10.2021 01:00;20;0;132;1;1;0;0;0;109;0;0;0;0;0;0;0;109
18.10.2021 01:15;19;0;121;1;1;0;0;0;98;0;0;0;0;0;0;0;98
18.10.2021 01:30;18;0;145;0;1;0;0;0;122;0;0;0;0;0;0;0;122
18.10.2021 01:45;17;0;142;1;0;0;0;0;118;0;0;0;0;0;0;0;118
18.10.2021 02:00;16;0;115;1;1;0;0;0;93;0;0;0;0;0;0;0;93
18.10.2021 02:15;15;0;141;1;1;0;0;0;118;0;0;0;0;0;0;0;118
18.10.2021 02:30;11;0;428;1;1;0;0;0;394;0;0;0;0;0;0;0;394
18.10.2021 02:45;6;0;609;1;0;0;0;0;566;0;0;0;0;0;0;0;566
18.10.2021 03:00;1;0;607;1;1;0;0;0;564;0;0;0;0;0;0;0;564
18.10.2021 03:15;0;0;128;0;463;0;0;0;580;0;0;0;0;0;0;0;580
18.10.2021 03:30;0;0;1;0;572;0;0;0;572;0;0;0;0;0;0;0;572
18.10.2021 03:45;0;0;1;0;325;0;0;0;325;0;0;0;0;0;0;0;325
18.10.2021 04:00;0;0;1;0;90;0;0;0;90;0;0;0;0;0;0;0;90
18.10.2021 04:15;0;0;1;0;71;0;0;0;71;0;0;0;0;0;0;0;71
18.10.2021 04:30;0;0;1;0;67;0;0;0;67;0;0;0;0;0;0;0;67
18.10.2021 04:45;0;0;1;0;82;0;0;0;82;0;0;0;0;0;0;0;82
18.10.2021 05:00;0;0;1;0;85;0;0;0;85;0;0;0;0;0;0;0;85
18.10.2021 05:15;0;0;1;0;79;0;0;0;79;0;0;0;0;0;0;0;79
18.10.2021 05:30;0;0;1;0;71;0;0;0;71;0;0;0;0;0;0;0;71
18.10.2021 05:45;0;0;1;0;81;0;0;0;81;0;0;0;0;0;0;0;81
18.10.2021 06:00;0;0;1;0;74;0;0;0;74;0;0;0;0;0;0;0;74
18.10.2021 06:15;0;0;1;0;75;0;0;0;75;0;0;0;0;0;0;0;75
18.10.2021 06:30;0;0;1;0;89;0;0;0;89;0;0;0;0;0;0;0;89
18.10.2021 06:45;0;0;1;0;78;0;0;0;78;0;0;0;0;0;0;0;78
18.10.2021 07:00;0;0;1;0;71;0;0;0;71;0;0;0;0;0;0;0;71
18.10.2021 07:15;0;0;1;0;82;0;0;0;82;0;0;0;0;0;0;0;82
18.10.2021 07:30;0;0;1;0;78;3;3;6;80;0;0;0;0;0;0;0;80
18.10.2021 07:45;0;0;1;0;61;8;9;17;70;0;0;0;0;0;0;0;70
18.10.2021 08:00;0;0;1;0;64;23;24;47;102;0;0;0;0;0;0;0;102
18.10.2021 08:15;0;0;1;0;21;35;35;70;84;0;0;0;0;0;0;0;84
18.10.2021 08:30;0;7;1;1;22;47;48;95;97;0;0;0;0;0;0;0;97
18.10.2021 08:45;0;8;1;5;0;50;51;101;75;0;0;0;0;0;0;0;75
18.10.2021 09:00;1;22;0;3;1;59;59;118;79;0;0;0;0;0;0;0;79
18.10.2021 09:15;1;30;0;1;1;63;65;128;81;0;0;0;0;0;0;0;81
18.10.2021 09:30;2;66;0;1;16;83;83;166;97;0;0;0;0;0;0;0;97
18.10.2021 09:45;3;117;0;1;1;107;107;214;77;0;0;0;0;0;0;0;77
18.10.2021 10:00;5;142;0;1;0;123;123;246;84;0;0;0;0;0;0;0;84
18.10.2021 10:15;7;238;0;0;188;163;163;326;47;210;203;7;0;0;0;210;257
18.10.2021 10:30;9;265;0;0;17;179;179;358;69;14;14;0;0;0;0;14;83
18.10.2021 10:45;12;260;0;1;1;189;189;378;93;0;0;0;0;0;0;0;93
18.10.2021 11:00;16;484;0;1;1;302;305;607;89;0;0;0;0;0;0;0;89
18.10.2021 11:15;24;928;0;140;0;601;606;1207;69;0;0;0;0;0;0;0;69
18.10.2021 11:30;34;1099;0;74;45;740;735;1475;71;194;74;120;0;0;0;194;265
18.10.2021 11:45;43;1068;0;162;3;719;716;1435;86;39;2;37;0;0;0;39;125
18.10.2021 12:00;52;1027;0;36;98;725;719;1444;86;312;115;197;0;0;0;312;398
18.10.2021 12:15;62;1131;0;196;1;818;815;1633;138;76;11;65;0;0;0;76;214
18.10.2021 12:30;72;1126;0;321;0;827;822;1649;109;0;0;0;0;0;0;0;109
18.10.2021 12:45;81;1125;0;384;0;845;839;1684;86;0;0;0;0;0;0;0;86
18.10.2021 13:00;90;1125;0;201;6;858;852;1710;95;203;13;190;0;0;0;203;298
18.10.2021 13:15;99;1007;0;104;19;839;833;1672;100;396;39;357;0;0;0;396;496
18.10.2021 13:30;100;112;5;586;0;861;856;1717;97;854;0;854;0;0;0;854;951
18.10.2021 13:45;100;0;8;638;0;830;825;1655;102;854;0;854;0;0;0;854;956
18.10.2021 14:00;100;0;9;680;0;848;843;1691;93;856;0;856;0;0;0;856;949
18.10.2021 14:15;100;0;9;538;0;773;770;1543;92;858;1;857;0;0;0;858;950
18.10.2021 14:30;100;0;9;421;0;711;707;1418;95;851;1;850;0;0;0;851;946
18.10.2021 14:45;100;0;9;623;0;819;815;1634;97;855;0;855;0;0;0;855;952
18.10.2021 15:00;100;0;9;537;0;630;627;1257;97;579;1;578;0;0;0;579;676
18.10.2021 15:15;100;0;9;753;0;435;434;869;84;0;0;0;0;0;0;0;84
18.10.2021 15:30;100;0;9;338;0;535;534;1069;695;0;0;0;0;0;0;0;695
18.10.2021 15:45;100;0;9;282;0;557;556;1113;791;0;0;0;0;0;0;0;791
18.10.2021 16:00;99;0;9;490;0;297;296;593;63;19;11;8;0;0;0;19;82
18.10.2021 16:15;99;0;53;140;2;247;246;493;381;0;0;0;0;0;0;0;381
18.10.2021 16:30;99;0;9;254;0;180;179;359;94;0;0;0;0;0;0;0;94
18.10.2021 16:45;99;0;9;241;0;176;162;338;88;0;0;0;0;0;0;0;88
18.10.2021 17:00;99;0;21;16;2;45;39;84;84;0;0;0;0;0;0;0;84
18.10.2021 17:15;98;0;93;1;1;13;13;26;104;0;0;0;0;0;0;0;104
18.10.2021 17:30;97;0;78;0;1;1;2;3;68;0;0;0;0;0;0;0;68
18.10.2021 17:45;96;0;106;0;0;0;0;0;88;0;0;0;0;0;0;0;88
18.10.2021 18:00;95;0;102;1;1;0;0;0;83;0;0;0;0;0;0;0;83
18.10.2021 18:15;94;0;102;0;0;0;0;0;84;0;0;0;0;0;0;0;84
18.10.2021 18:30;94;0;101;1;1;0;0;0;84;0;0;0;0;0;0;0;84
18.10.2021 18:45;93;0;103;0;0;0;0;0;84;0;0;0;0;0;0;0;84
18.10.2021 19:00;91;0;170;1;1;0;0;0;150;0;0;0;0;0;0;0;150
18.10.2021 19:15;87;0;594;0;0;0;0;0;555;0;0;0;0;0;0;0;555
18.10.2021 19:30;82;0;605;0;0;0;0;0;565;0;0;0;0;0;0;0;565
18.10.2021 19:45;76;0;617;1;1;0;0;0;574;0;0;0;0;0;0;0;574
18.10.2021 20:00;71;0;623;0;0;0;0;0;581;0;0;0;0;0;0;0;581
18.10.2021 20:15;65;0;621;0;1;0;0;0;578;0;0;0;0;0;0;0;578
18.10.2021 20:30;59;0;574;2;1;0;0;0;530;0;0;0;0;0;0;0;530
18.10.2021 20:45;58;0;165;1;1;0;0;0;141;0;0;0;0;0;0;0;141
18.10.2021 21:00;56;0;155;1;1;0;0;0;131;0;0;0;0;0;0;0;131
18.10.2021 21:15;55;0;151;1;1;0;0;0;127;0;0;0;0;0;0;0;127
18.10.2021 21:30;53;0;161;1;1;0;0;0;137;0;0;0;0;0;0;0;137
18.10.2021 21:45;51;0;173;1;1;0;0;0;149;0;0;0;0;0;0;0;149
18.10.2021 22:00;50;0;150;1;1;0;0;0;127;0;0;0;0;0;0;0;127
18.10.2021 22:15;48;0;146;1;1;0;0;0;122;0;0;0;0;0;0;0;122
18.10.2021 22:30;47;0;161;1;1;0;0;0;137;0;0;0;0;0;0;0;137
18.10.2021 22:45;45;0;166;1;1;0;0;0;142;0;0;0;0;0;0;0;142
18.10.2021 23:00;43;0;152;1;1;0;0;0;128;0;0;0;0;0;0;0;128
18.10.2021 23:15;42;0;152;1;1;0;0;0;129;0;0;0;0;0;0;0;129
18.10.2021 23:30;40;0;162;1;1;0;0;0;137;0;0;0;0;0;0;0;137
18.10.2021 23:45;39;0;161;1;1;0;0;0;137;0;0;0;0;0;0;0;137
19.10.2021 00:00;37;0;155;1;1;0;0;0;131;0;0;0;0;0;0;0;131
19.10.2021 00:15;36;0;159;1;1;0;0;0;134;1;1;0;0;0;0;1;135
19.10.2021 00:30;35;0;117;1;1;0;0;0;95;0;0;0;0;0;0;0;95
19.10.2021 00:45;31;26;84;0;70;0;0;0;72;19;12;7;0;0;0;19;91
19.10.2021 01:00;31;0;42;0;57;0;0;0;81;0;0;0;0;0;0;0;81
19.10.2021 01:15;30;0;108;1;1;0;0;0;85;0;0;0;0;0;0;0;85
19.10.2021 01:30;29;0;76;1;28;0;0;0;87;0;0;0;0;0;0;0;87
19.10.2021 01:45;28;0;96;1;1;0;0;0;73;0;0;0;0;0;0;0;73
19.10.2021 02:00;27;0;105;1;1;0;0;0;81;0;0;0;0;0;0;0;81
19.10.2021 02:15;26;0;111;1;1;0;0;0;87;0;0;0;0;0;0;0;87
19.10.2021 02:30;26;0;107;0;0;0;0;0;83;0;0;0;0;0;0;0;83
19.10.2021 02:45;25;0;93;0;0;0;0;0;71;0;0;0;0;0;0;0;71
19.10.2021 03:00;24;0;100;1;1;0;0;0;76;0;0;0;0;0;0;0;76
19.10.2021 03:15;23;0;119;1;1;0;0;0;95;0;0;0;0;0;0;0;95
19.10.2021 03:30;22;0;108;1;1;0;0;0;84;0;0;0;0;0;0;0;84
19.10.2021 03:45;21;0;94;1;1;0;0;0;72;0;0;0;0;0;0;0;72
19.10.2021 04:00;20;0;93;1;1;0;0;0;70;0;0;0;0;0;0;0;70
19.10.2021 04:15;20;0;110;1;1;0;0;0;86;0;0;0;0;0;0;0;86
19.10.2021 04:30;19;0;118;1;1;0;0;0;94;0;0;0;0;0;0;0;94
19.10.2021 04:45;18;0;99;1;2;0;0;0;78;0;0;0;0;0;0;0;78
19.10.2021 05:00;13;0;578;0;0;0;0;0;533;0;0;0;0;0;0;0;533
19.10.2021 05:15;9;0;613;1;1;0;0;0;566;0;0;0;0;0;0;0;566
19.10.2021 05:30;3;0;626;0;0;0;0;0;576;0;0;0;0;0;0;0;576
19.10.2021 05:45;0;0;446;0;163;0;0;0;571;0;0;0;0;0;0;0;571
19.10.2021 06:00;0;0;2;0;573;0;0;0;573;0;0;0;0;0;0;0;573
19.10.2021 06:15;0;0;1;0;75;0;0;0;75;0;0;0;0;0;0;0;75
19.10.2021 06:30;0;0;1;0;88;0;0;0;88;0;0;0;0;0;0;0;88
19.10.2021 06:45;1;0;1;0;83;0;0;0;83;0;0;0;0;0;0;0;83
19.10.2021 07:00;1;0;1;0;72;0;0;0;72;0;0;0;0;0;0;0;72
19.10.2021 07:15;1;0;1;0;75;0;0;0;75;0;0;0;0;0;0;0;75
19.10.2021 07:30;1;0;1;0;79;4;4;8;82;0;0;0;0;0;0;0;82
19.10.2021 07:45;1;0;1;0;71;10;9;19;82;0;0;0;0;0;0;0;82
19.10.2021 08:00;1;0;1;0;45;29;30;59;97;0;0;0;0;0;0;0;97
19.10.2021 08:15;1;6;1;5;0;44;44;88;65;0;0;0;0;0;0;0;65
19.10.2021 08:30;1;6;1;4;2;49;50;99;78;0;0;0;0;0;0;0;78
19.10.2021 08:45;1;44;0;2;17;76;76;152;107;0;0;0;0;0;0;0;107
19.10.2021 09:00;2;46;0;1;14;73;73;146;96;0;0;0;0;0;0;0;96
19.10.2021 09:15;3;86;0;1;1;89;89;178;72;0;0;0;0;0;0;0;72
19.10.2021 09:30;4;133;0;1;1;111;111;222;71;0;0;0;0;0;0;0;71
19.10.2021 09:45;5;32;1;0;1714;167;166;333;1994;0;0;0;0;0;0;0;1994
19.10.2021 10:00;5;0;1;0;2154;131;132;263;2401;0;0;0;0;0;0;0;2401
19.10.2021 10:15;5;0;1;0;1549;215;215;430;1956;0;0;0;0;0;0;0;1956
19.10.2021 10:30;7;175;0;1;249;202;202;404;451;0;0;0;0;0;0;0;451
19.10.2021 10:45;8;107;0;1;1;116;116;232;105;0;0;0;0;0;0;0;105
19.10.2021 11:00;9;108;0;1;1;109;109;218;89;0;0;0;0;0;0;0;89
19.10.2021 11:15;9;94;0;0;0;106;106;212;98;0;0;0;0;0;0;0;98
19.10.2021 11:30;11;166;0;1;0;136;136;272;84;0;0;0;0;0;0;0;84
19.10.2021 11:45;12;128;0;0;0;113;113;226;78;0;0;0;0;0;0;0;78
19.10.2021 12:00;13;229;18;1;2;179;178;357;123;0;0;0;0;0;0;0;123
19.10.2021 12:15;13;122;108;2;2;162;163;325;281;0;0;0;0;0;0;0;281
19.10.2021 12:30;15;198;0;1;1;155;155;310;88;0;0;0;0;0;0;0;88
19.10.2021 12:45;19;429;0;1;1;270;271;541;77;0;0;0;0;0;0;0;77
19.10.2021 13:00;23;549;0;1;2;332;332;664;75;0;0;0;0;0;0;0;75
19.10.2021 13:15;27;423;0;2;2;265;266;531;75;0;0;0;0;0;0;0;75
19.10.2021 13:30;29;202;1;2;2;152;152;304;79;0;0;0;0;0;0;0;79
19.10.2021 13:45;30;121;1;2;3;116;116;232;90;0;0;0;0;0;0;0;90
19.10.2021 14:00;31;123;0;1;0;117;118;235;91;0;0;0;0;0;0;0;91
19.10.2021 14:15;32;179;0;1;0;148;147;295;92;0;0;0;0;0;0;0;92
19.10.2021 14:30;34;209;0;1;1;159;158;317;84;0;0;0;0;0;0;0;84
19.10.2021 14:45;37;341;0;1;1;223;224;447;75;0;0;0;0;0;0;0;75
19.10.2021 15:00;42;524;0;1;1;323;322;645;82;0;0;0;0;0;0;0;82
19.10.2021 15:15;45;370;0;0;1;239;240;479;77;0;0;0;0;0;0;0;77
19.10.2021 15:30;47;252;0;1;1;184;183;367;90;0;0;0;0;0;0;0;90
19.10.2021 15:45;48;170;0;0;1;137;138;275;82;0;0;0;0;0;0;0;82
19.10.2021 16:00;49;85;0;0;0;88;90;178;73;0;0;0;0;0;0;0;73
19.10.2021 16:15;51;210;0;3;2;160;159;319;79;0;0;0;0;0;0;0;79
19.10.2021 16:30;57;723;0;2;2;428;428;856;85;0;0;0;0;0;0;0;85
19.10.2021 16:45;61;510;0;1;1;337;298;635;89;0;0;0;0;0;0;0;89
19.10.2021 17:00;61;8;6;2;2;50;47;97;78;0;0;0;0;0;0;0;78
19.10.2021 17:15;61;26;9;1;2;81;24;105;73;0;0;0;0;0;0;0;73
19.10.2021 17:30;60;0;91;1;1;9;7;16;87;0;0;0;0;0;0;0;87
19.10.2021 17:45;59;0;107;0;0;0;0;0;87;0;0;0;0;0;0;0;87
19.10.2021 18:00;58;0;101;1;1;0;0;0;79;0;0;0;0;0;0;0;79
19.10.2021 18:15;57;0;93;0;0;0;0;0;71;0;0;0;0;0;0;0;71
19.10.2021 18:30;56;0;107;1;1;0;0;0;83;0;0;0;0;0;0;0;83
19.10.2021 18:45;55;0;123;1;1;0;0;0;99;0;0;0;0;0;0;0;99
19.10.2021 19:00;54;0;113;1;0;0;0;0;89;0;0;0;0;0;0;0;89
19.10.2021 19:15;53;0;97;0;0;0;0;0;75;0;0;0;0;0;0;0;75
19.10.2021 19:30;52;0;98;1;1;0;0;0;76;0;0;0;0;0;0;0;76
19.10.2021 19:45;51;0;118;1;1;0;0;0;93;0;0;0;0;0;0;0;93
19.10.2021 20:00;50;0;117;1;1;0;0;0;93;0;0;0;0;0;0;0;93
19.10.2021 20:15;49;0;105;0;0;0;0;0;81;0;0;0;0;0;0;0;81
19.10.2021 20:30;48;0;95;0;0;0;0;0;73;0;0;0;0;0;0;0;73
19.10.2021 20:45;45;0;362;2;2;0;0;0;329;0;0;0;0;0;0;0;329
19.10.2021 21:00;40;0;615;0;0;0;0;0;570;0;0;0;0;0;0;0;570
19.10.2021 21:15;34;0;613;1;1;0;0;0;566;0;0;0;0;0;0;0;566
19.10.2021 21:30;29;0;617;0;0;0;0;0;572;0;0;0;0;0;0;0;572
19.10.2021 21:45;23;0;625;1;1;0;0;0;578;0;0;0;0;0;0;0;578
19.10.2021 22:00;19;0;477;1;0;0;0;0;434;0;0;0;0;0;0;0;434
19.10.2021 22:15;18;0;105;0;0;0;0;0;82;0;0;0;0;0;0;0;82
19.10.2021 22:30;17;0;95;0;0;0;0;0;72;0;0;0;0;0;0;0;72
19.10.2021 22:45;16;0;125;1;1;0;0;0;100;0;0;0;0;0;0;0;100
19.10.2021 23:00;15;0;154;1;1;0;0;0;128;0;0;0;0;0;0;0;128
19.10.2021 23:15;13;0;150;1;0;0;0;0;124;0;0;0;0;0;0;0;124
19.10.2021 23:30;12;0;141;1;0;0;0;0;117;0;0;0;0;0;0;0;117
19.10.2021 23:45;11;0;137;0;0;0;0;0;110;0;0;0;0;0;0;0;110
20.10.2021 00:00;10;0;156;1;1;0;0;0;129;0;0;0;0;0;0;0;129
20.10.2021 00:15;8;0;155;1;1;0;0;0;129;0;0;0;0;0;0;0;129
20.10.2021 00:30;7;0;152;1;1;0;0;0;125;0;0;0;0;0;0;0;125
20.10.2021 00:45;6;0;101;1;0;0;0;0;79;0;0;0;0;0;0;0;79
20.10.2021 01:00;5;0;100;1;1;0;0;0;77;0;0;0;0;0;0;0;77
20.10.2021 01:15;4;0;111;1;1;0;0;0;87;0;0;0;0;0;0;0;87
20.10.2021 01:30;3;0;101;1;1;0;0;0;77;0;0;0;0;0;0;0;77
20.10.2021 01:45;3;0;101;1;1;0;0;0;76;0;0;0;0;0;0;0;76
20.10.2021 02:00;2;0;114;1;1;0;0;0;90;0;0;0;0;0;0;0;90
20.10.2021 02:15;0;0;247;1;10;0;0;0;227;0;0;0;0;0;0;0;227
20.10.2021 02:30;0;0;1;0;560;0;0;0;560;0;0;0;0;0;0;0;560
20.10.2021 02:45;0;0;1;0;572;0;0;0;572;0;0;0;0;0;0;0;572
20.10.2021 03:00;0;0;1;0;577;0;0;0;577;0;0;0;0;0;0;0;577
20.10.2021 03:15;0;0;1;0;586;0;0;0;586;0;0;0;0;0;0;0;586
20.10.2021 03:30;0;0;1;0;543;0;0;0;543;0;0;0;0;0;0;0;543
20.10.2021 03:45;0;0;1;0;568;0;0;0;568;0;0;0;0;0;0;0;568
20.10.2021 04:00;0;0;1;0;578;0;0;0;578;0;0;0;0;0;0;0;578
20.10.2021 04:15;0;0;1;0;409;0;0;0;409;0;0;0;0;0;0;0;409
20.10.2021 04:30;0;0;1;0;79;0;0;0;79;0;0;0;0;0;0;0;79
20.10.2021 04:45;0;0;1;0;67;0;0;0;67;0;0;0;0;0;0;0;67
20.10.2021 05:00;0;0;1;0;72;0;0;0;72;0;0;0;0;0;0;0;72
20.10.2021 05:15;0;0;1;0;90;0;0;0;90;0;0;0;0;0;0;0;90
20.10.2021 05:30;0;0;1;0;82;0;0;0;82;0;0;0;0;0;0;0;82
20.10.2021 05:45;0;0;1;0;73;0;0;0;73;0;0;0;0;0;0;0;73
20.10.2021 06:00;0;0;1;0;68;0;0;0;68;0;0;0;0;0;0;0;68
20.10.2021 06:15;0;0;1;0;538;0;0;0;538;0;0;0;0;0;0;0;538
20.10.2021 06:30;0;0;1;0;640;0;0;0;640;0;0;0;0;0;0;0;640
20.10.2021 06:45;0;0;1;0;741;0;0;0;741;0;0;0;0;0;0;0;741
20.10.2021 07:00;0;0;1;0;559;0;0;0;559;0;0;0;0;0;0;0;559
20.10.2021 07:15;0;0;1;0;73;2;2;4;74;0;0;0;0;0;0;0;74
20.10.2021 07:30;0;0;1;0;59;14;16;30;79;0;0;0;0;0;0;0;79
20.10.2021 07:45;0;0;1;0;37;30;30;60;90;0;0;0;0;0;0;0;90
20.10.2021 08:00;0;0;1;1;24;40;41;81;95;0;0;0;0;0;0;0;95
20.10.2021 08:15;0;18;0;3;14;46;58;104;82;0;0;0;0;0;0;0;82
20.10.2021 08:30;1;86;0;2;12;79;98;177;83;0;0;0;0;0;0;0;83
20.10.2021 08:45;3;181;0;1;1;137;136;273;69;0;0;0;0;0;0;0;69
20.10.2021 09:00;5;214;0;1;1;160;158;318;80;0;0;0;0;0;0;0;80
20.10.2021 09:15;8;312;0;3;3;217;216;433;94;0;0;0;0;0;0;0;94
20.10.2021 09:30;10;247;0;1;2;276;274;550;269;0;0;0;0;0;0;0;269
20.10.2021 09:45;13;395;0;5;5;321;319;640;209;0;0;0;0;0;0;0;209
20.10.2021 10:00;18;550;0;2;1;355;354;709;118;0;0;0;0;0;0;0;118
20.10.2021 10:15;24;756;0;3;3;457;455;912;103;0;0;0;0;0;0;0;103
20.10.2021 10:30;31;764;0;8;7;550;549;1099;276;0;0;0;0;0;0;0;276
20.10.2021 10:45;40;1075;0;32;4;638;635;1273;92;0;0;0;0;0;0;0;92
20.10.2021 11:00;47;915;0;13;7;574;573;1147;162;0;0;0;0;0;0;0;162
20.10.2021 11:15;52;511;0;10;7;414;414;828;267;0;0;0;0;0;0;0;267
20.10.2021 11:30;60;926;0;28;7;606;605;1211;195;0;0;0;0;0;0;0;195
20.10.2021 11:45;68;1041;0;197;1;694;693;1387;72;0;0;0;0;0;0;0;72
20.10.2021 12:00;76;1014;0;133;3;644;643;1287;67;0;0;0;0;0;0;0;67
20.10.2021 12:15;84;1013;0;145;3;658;658;1316;85;0;0;0;0;0;0;0;85
20.10.2021 12:30;92;941;0;51;7;577;577;1154;103;0;0;0;0;0;0;0;103
20.10.2021 12:45;95;421;0;408;1;492;493;985;87;19;1;18;0;0;0;19;106
20.10.2021 13:00;98;341;0;839;0;656;658;1314;70;0;0;0;0;0;0;0;70
20.10.2021 13:15;100;219;3;872;0;612;613;1225;78;0;0;0;0;0;0;0;78
